truck_name,date_fixed,address,longitude,latitude
179,2018-01-03T04:56:04.000Z,502 TOWNSEND ST N & HICKORY S,-76.1472699429675,43.0552479092025
179,2018-01-03T04:57:03.000Z,1001-09 LODI ST & HICKORY ST,-76.1429521417146,43.0573062097479
179,2018-01-03T04:57:23.000Z,901 LODI ST & WILLOW ST E,-76.1416874412832,43.057013109743
179,2018-01-03T04:57:26.000Z,807-09 LODI ST & WILLOW ST E,-76.1416797412735,43.0569144097252
179,2018-01-03T04:57:56.000Z,501 CATHERINE ST & WILLOW ST,-76.1439637419337,43.05578920943
179,2018-01-03T04:58:10.000Z,723 WILLOW ST E,-76.1445486421043,43.0555236093585
179,2018-01-03T04:58:42.000Z,525 WILLOW ST E & TOWNSEND ST,-76.1467237427298,43.0544084090694
179,2018-01-03T04:58:44.000Z,316 TOWNSEND ST N & WILLOW ST,-76.1466424427021,43.0543894090691
179,2018-01-03T04:59:44.000Z,845-47 WILLOW ST E,-76.1422524414343,43.0565651096388
179,2018-01-03T04:59:56.000Z,807-09 LODI ST & WILLOW ST E,-76.1417534412874,43.0567749096967
182,2018-01-03T04:00:14.000Z,,-76.1080449302669,43.0556416107927
206,2018-01-02T10:25:53.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:25:56.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:26:20.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:26:21.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:27:21.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:28:21.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:42:10.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:42:14.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:42:22.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:42:47.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:42:52.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:42:53.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:43:49.000Z,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084281304196,43.0560366108505
206,2018-01-02T10:44:49.000Z,1200 CANAL ST,-76.1097307308164,43.0556756107338
206,2018-01-03T04:00:16.000Z,1200 CANAL ST,-76.1097307308164,43.0556756107338
207,2018-01-02T20:54:45.000Z,6 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1083254304075,43.0563309109085
207,2018-01-02T20:54:47.000Z,6 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1083254304075,43.0563309109085
207,2018-01-02T20:55:46.000Z,8 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1082957303987,43.0563424109118
207,2018-01-02T20:55:48.000Z,6 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1083419304132,43.0563364109089
207,2018-01-02T20:55:51.000Z,6 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210,-76.1084067304341,43.0563347109061
207,2018-01-02T20:56:19.000Z,1200 CANAL ST,-76.1099844309101,43.055833710753
207,2018-01-02T20:56:34.000Z,1200 CANAL ST,-76.1097461307799,43.055097910627
207,2018-01-02T20:56:44.000Z,1257 CANAL ST SYRACUSE 13210,-76.1089936305156,43.0548179106046
179,2018-01-03T02:53:53.000Z,2731 ERIE BLVD E,-76.0972237266775,43.0545662110134
179,2018-01-03T03:33:05.000Z,1200 CANAL ST,-76.10994323084,43.0550439106094
179,2018-01-03T02:53:57.000Z,2731 ERIE BLVD E,-76.0972922267026,43.054605911018
179,2018-01-03T02:53:59.000Z,2731 ERIE BLVD E,-76.0973487267201,43.0545942110137
179,2018-01-03T03:33:25.000Z,1237 CANAL ST SYRACUSE 13210,-76.1115364313444,43.0548684105156
179,2018-01-03T04:00:02.000Z,903-07 JAMES ST & HIGHLAND ST,-76.138759240354,43.0573056099101
179,2018-01-02T20:29:29.000Z,323-35 JAMES ST & STATE ST N,-76.1486987432124,43.0522112085892
179,2018-01-03T02:54:43.000Z,2580 ERIE BLVD E SYRACUSE 13224,-76.1010821278897,43.0540076107616
179,2018-01-03T03:33:55.000Z,1212 CANAL ST,-76.114714632319,43.0540781102474
179,2018-01-03T04:00:09.000Z,903-07 JAMES ST & HIGHLAND ST,-76.138798240358,43.0571846098864
179,2018-01-03T02:25:53.000Z,110 FAYETTE ST W & CLINTON ST,-76.1535637445463,43.0488144077767
179,2018-01-02T20:30:24.000Z,37 NB WEST ST TO WB I 690 RAMP SYRACUSE 13204,-76.1581581464346,43.054334708613
179,2018-01-03T02:54:47.000Z,2582 ERIE BLVD E SYRACUSE 13224,-76.1009739278493,43.0539351107524
179,2018-01-03T01:27:49.000Z,1275 CANAL ST SYRACUSE 13210,-76.107135929936,43.0551434107363
179,2018-01-03T03:34:10.000Z,338 PEAT ST & CANAL ST,-76.1153997325575,43.0543031102623
179,2018-01-03T02:55:35.000Z,2731 ERIE BLVD E,-76.0972691266872,43.0544951109985
179,2018-01-03T04:00:15.000Z,817-31 JAMES ST TO WILLOW ST E,-76.1392479404872,43.0569521098262
179,2018-01-03T02:26:09.000Z,316 CLINTON ST S,-76.1535812445151,43.0483022076819
179,2018-01-02T20:31:06.000Z,100 WEST ST S & ERIE BLVD W,-76.1597072465933,43.0495607076758
179,2018-01-02T21:07:49.000Z,902-08 BELDEN AVE W & VAN RENSSE,-76.1660706490519,43.0550304084342
179,2018-01-03T02:55:41.000Z,2731 ERIE BLVD E,-76.0971936266687,43.054579711017
179,2018-01-02T20:31:18.000Z,100 WEST ST S & ERIE BLVD W,-76.1603087468159,43.0499414077225
179,2018-01-03T02:27:09.000Z,130-44 ONONDAGA ST W & CLINTON S,-76.1533371441154,43.0438501068732
179,2018-01-02T21:08:03.000Z,901-13 BELDEN AVE W & VAN RENSSE,-76.1660797490282,43.0546604083658
179,2018-01-03T02:55:46.000Z,2731 ERIE BLVD E,-76.0971962266681,43.054558711013
179,2018-01-03T04:00:53.000Z,708 JAMES ST & CATHERINE ST &,-76.1430672415805,43.0549241093058
179,2018-01-03T01:27:58.000Z,1275 CANAL ST SYRACUSE 13210,-76.1073281300229,43.0554837107914
179,2018-01-02T20:31:56.000Z,400-30 ERIE BLVD W & PLUM ST & T,-76.160383446848,43.0500506077397
179,2018-01-03T02:27:10.000Z,130-44 ONONDAGA ST W & CLINTON S,-76.1533327441134,43.0438419068718
179,2018-01-03T03:34:18.000Z,338 PEAT ST & CANAL ST,-76.1155236326021,43.0543637102687
179,2018-01-02T21:08:21.000Z,766-70 GENESEE ST W & VAN RENSSE,-76.1661142489862,43.0539222082289
179,2018-01-03T02:56:01.000Z,2731 ERIE BLVD E,-76.0971851266572,43.0544577109949
179,2018-01-03T04:01:20.000Z,227-31 HAWLEY AVE & CATHERINE ST,-76.1421022411616,43.0534556090733
179,2018-01-03T04:01:34.000Z,226 HAWLEY AVE & CATHERINE ST,-76.1421116411291,43.0529621089823
179,2018-01-03T04:01:46.000Z,323 BURNET AVE & CATHERINE ST,-76.1421294410927,43.0523759088739
179,2018-01-03T04:02:01.000Z,322-24 BURNET AVE & CATHERINE ST,-76.1421356410688,43.0520159088075
179,2018-01-03T04:02:17.000Z,627 WATER ST E & ALMOND ST &,-76.1421622410036,43.0509897086179
179,2018-01-03T04:03:11.000Z,627 WATER ST E & ALMOND ST &,-76.1421622409943,43.0508602085941
179,2018-01-03T04:03:46.000Z,622 WASHINGTON ST E & ALMOND,-76.1422057408553,43.0487339082017
179,2018-01-03T04:04:12.000Z,701-03 FAYETTE ST E & ALMOND ST,-76.1422061408472,43.0486194081806
179,2018-01-03T04:04:29.000Z,701-05 GENESEE ST E & ALMOND ST,-76.1423857408353,43.0476441079944
179,2018-01-03T04:05:29.000Z,701-05 GENESEE ST E & ALMOND ST,-76.1424276408373,43.0474831079632
179,2018-01-03T04:06:04.000Z,506-14 MADISON ST,-76.1424242406498,43.0448934074874
179,2018-01-03T04:06:20.000Z,3 E ADAMS ST TO NB I 81 RAMP SYRACUSE 13210,-76.1424151406238,43.0445727074288
179,2018-01-03T04:06:45.000Z,8468 SB I 81 SYRACUSE 13202,-76.1424019405154,43.0431254071633
179,2018-01-03T04:07:12.000Z,889 ALMOND ST SYRACUSE 13210,-76.1423834404945,43.042918207126
179,2018-01-03T04:08:12.000Z,718-20 IRVING AVE,-76.1378991389497,43.04166910707
179,2018-01-03T04:08:29.000Z,745 IRVING AVE & WAVERLY AVE,-76.1379277388897,43.0407056068917
