truck_name,date_fixed,address,longitude,latitude
178,2018-01-02T01:21:19.000Z,218 GRANT BLVD,-76.1175372343638,43.0697657130205
178,2018-01-02T01:22:19.000Z,502 GRANT BLVD & TEALL AVE TO,-76.1238576366177,43.0725787132926
178,2018-01-01T17:30:59.000Z,421 WESTCOTT ST,-76.1194621330818,43.0432602080756
178,2018-01-02T04:05:09.000Z,201 THURBER ST & STEVENS PL,-76.135805936576,43.0180931028161
178,2018-01-02T01:53:03.000Z,308 STEDMAN ST & GILBERT ST,-76.1542432470952,43.0811191136838
178,2018-01-02T01:53:05.000Z,308 STEDMAN ST & GILBERT ST,-76.1542562470935,43.0810372136683
178,2018-01-02T01:53:46.000Z,102 GILBERT ST,-76.1539506469904,43.0809834136703
178,2018-01-02T01:54:14.000Z,1301 LEMOYNE AVE & GILBERT ST,-76.1532896467364,43.0804357135953
178,2018-01-02T01:54:26.000Z,1213-15 LEMOYNE AVE & GILBERT ST,-76.1532639467162,43.0802722135663
178,2018-01-02T01:54:34.000Z,1201 LEMOYNE AVE & SEVENTH NOR,-76.1535592467982,43.0800799135195
178,2018-01-02T01:54:35.000Z,1205 LEMOYNE AVE,-76.1535332467933,43.0801279135294
178,2018-01-02T01:54:42.000Z,1201 LEMOYNE AVE & SEVENTH NOR,-76.1537172468516,43.0801087135187
178,2018-01-02T01:54:47.000Z,310-12 SEVENTH NORTH ST TO GILBE,-76.1540022469609,43.0803414135504
178,2018-01-02T01:55:04.000Z,336 SEVENTH NORTH ST & STEDMA,-76.1546887472172,43.0808066136092
178,2018-01-02T01:55:20.000Z,415 SEVENTH NORTH ST & STEDMA,-76.1549467473035,43.0808424136058
178,2018-01-02T01:55:24.000Z,415 SEVENTH NORTH ST & STEDMA,-76.1549519472972,43.0807314135851
178,2018-01-02T01:55:25.000Z,415 SEVENTH NORTH ST & STEDMA,-76.1549394472927,43.0807256135846
178,2018-01-02T01:55:58.000Z,200 STEDMAN ST,-76.1557224474835,43.0798471133929
178,2018-01-02T01:56:07.000Z,103 SIXTH NORTH ST & STEDMAN,-76.1560344475601,43.0795056133182
178,2018-01-02T01:56:24.000Z,108 GANNETT AVE TO STEDMAN ST,-76.1563766476291,43.0789226131979
178,2018-01-02T01:56:25.000Z,108 GANNETT AVE TO STEDMAN ST,-76.1563634476249,43.0789234131985
178,2018-01-02T01:56:29.000Z,406 WILLUMAE DR & STEDMAN ST,-76.1565206476714,43.078861213181
178,2018-01-02T01:56:33.000Z,406 WILLUMAE DR & STEDMAN ST,-76.1567541477555,43.0789774131933
178,2018-01-02T01:56:39.000Z,108 GANNETT AVE TO STEDMAN ST,-76.1564376476517,43.0789619132027
178,2018-01-02T01:56:55.000Z,111-15 STEDMAN ST TO GANNETT AVE,-76.1562174476095,43.0793669132856
178,2018-01-02T01:57:48.000Z,415 SEVENTH NORTH ST & STEDMA,-76.1549836473119,43.0807932135953
178,2018-01-02T01:58:01.000Z,336 SEVENTH NORTH ST & STEDMA,-76.1547201472226,43.0807394135956
178,2018-01-02T01:58:02.000Z,330-32 SEVENTH NORTH ST,-76.154623947184,43.0806374135806
178,2018-01-02T01:58:23.000Z,1167-69 LEMOYNE AVE & SEVENTH NOR,-76.1538991468957,43.0799022134738
178,2018-01-02T01:58:55.000Z,108 GANNETT AVE TO STEDMAN ST,-76.1564992476751,43.0790086132089
178,2018-01-02T01:59:03.000Z,108 GANNETT AVE TO STEDMAN ST,-76.1564659476761,43.0791724132403
178,2018-01-02T02:00:01.000Z,415 SEVENTH NORTH ST & STEDMA,-76.1549492473018,43.0808077135993
178,2018-01-02T02:00:12.000Z,336 SEVENTH NORTH ST & STEDMA,-76.1546217471938,43.0807834136075
178,2018-01-02T02:00:16.000Z,330-32 SEVENTH NORTH ST,-76.1544692471353,43.0806586135905
178,2018-01-02T02:00:55.000Z,255 SEVENTH NORTH ST & BELLSH,-76.1529781465675,43.0794954134348
178,2018-01-02T02:01:14.000Z,240 SEVENTH NORTH ST,-76.1524627463779,43.079186413398
178,2018-01-02T02:02:06.000Z,1301-03 COURT ST & SEVENTH NORTH,-76.1492944451923,43.0770047131202
178,2018-01-02T02:02:17.000Z,1301-03 COURT ST & SEVENTH NORTH,-76.1492426451647,43.0768542130946
178,2018-01-02T02:02:24.000Z,1219 COURT ST,-76.149600745269,43.0766891130504
178,2018-01-02T02:03:10.000Z,909 COURT ST,-76.153446146386,43.0748741125681
178,2018-01-02T02:03:17.000Z,824 COURT ST & GRANT BLVD,-76.1533357463399,43.0747309125461
178,2018-01-02T02:03:23.000Z,2625 GRANT BLVD,-76.1528404461717,43.0746276125463
178,2018-01-02T02:04:23.000Z,2312 GRANT BLVD,-76.1463247439647,43.0733451125633
178,2018-01-02T02:04:56.000Z,2000-10 GRANT BLVD & BUTTERNUT ST,-76.142789942764,43.0726031125639
178,2018-01-02T02:05:09.000Z,1420 BUTTERNUT ST & GRANT BLVD,-76.1426699426988,43.0722386125017
178,2018-01-02T02:05:15.000Z,1420 BUTTERNUT ST & GRANT BLVD,-76.1424929426331,43.0721242124875
178,2018-01-02T02:05:30.000Z,1824-38 GRANT BLVD,-76.1406987420582,43.0722267125758
178,2018-01-02T02:06:30.000Z,1138-40 GRANT BLVD,-76.1323534393781,43.072618712971
178,2018-01-02T02:07:30.000Z,533 GRANT BLVD TO FEIGEL AVE,-76.1241231367076,43.0726296132916
178,2018-01-02T02:08:30.000Z,201 RUGBY RD & TEALL AVE,-76.1228432359247,43.0675264124038
178,2018-01-02T02:08:57.000Z,1683 JAMES ST & TEALL AVE,-76.122703435718,43.0652847119975
178,2018-01-02T02:09:38.000Z,1683 JAMES ST & TEALL AVE,-76.1226812357027,43.0651726119777
178,2018-01-02T02:09:43.000Z,1701 JAMES ST & TEALL AVE,-76.1224492356253,43.0651429119812
178,2018-01-02T02:09:55.000Z,1715 JAMES ST,-76.1216902354049,43.0655031120768
178,2018-01-02T02:10:01.000Z,1802 JAMES ST & HIXSON AVE,-76.121555435356,43.0654317120689
178,2018-01-02T02:10:06.000Z,1802 JAMES ST & HIXSON AVE,-76.1213576352764,43.0652186120374
178,2018-01-02T02:10:32.000Z,153-55 HIXSON AVE & MELROSE AVE,-76.1203532348919,43.0644042119266
178,2018-01-02T02:10:55.000Z,153-55 HIXSON AVE & MELROSE AVE,-76.1202921348711,43.0643914119266
178,2018-01-02T02:10:57.000Z,153-55 HIXSON AVE & MELROSE AVE,-76.1203482348887,43.064383611923
178,2018-01-02T02:11:13.000Z,200-02 HIXSON AVE & MELROSE AVE,-76.1206594349872,43.0643487119046
178,2018-01-02T02:11:17.000Z,200-02 HIXSON AVE & MELROSE AVE,-76.1205677349579,43.0643556119094
178,2018-01-02T02:11:43.000Z,190-92 COOK AVE & MELROSE AVE,-76.1189637344431,43.0644352119861
178,2018-01-02T02:12:04.000Z,305 MELROSE AVE,-76.1183157342346,43.0644607120158
178,2018-01-02T02:12:16.000Z,311 MELROSE AVE & HASTINGS PL,-76.117792134066,43.0644784120393
178,2018-01-02T02:12:21.000Z,311 MELROSE AVE & HASTINGS PL,-76.1177149340446,43.0645299120518
178,2018-01-02T02:12:27.000Z,311 MELROSE AVE & HASTINGS PL,-76.1177084340408,43.0645054120476
178,2018-01-02T02:12:36.000Z,310 MELROSE AVE & HASTINGS PL,-76.1176832340164,43.0642811120073
178,2018-01-02T02:13:03.000Z,206 HASTINGS PL,-76.1176157339464,43.063612111887
178,2018-01-02T02:13:13.000Z,207 HASTINGS PL,-76.1176137339436,43.0635826118817
178,2018-01-02T02:13:22.000Z,202 HASTINGS PL,-76.1176579339869,43.0639849119539
178,2018-01-02T02:13:36.000Z,195 HASTINGS PL & MELROSE AVE,-76.1175781339945,43.0644506120425
178,2018-01-02T02:13:58.000Z,194 CLIFTON PL & MELROSE AVE,-76.1167007337198,43.0645901121021
178,2018-01-02T02:13:59.000Z,194 CLIFTON PL & MELROSE AVE,-76.1167041337214,43.0645972121033
178,2018-01-02T02:14:03.000Z,194 CLIFTON PL & MELROSE AVE,-76.1167092337209,43.0645672120976
178,2018-01-02T02:14:12.000Z,408 MELROSE AVE & CLIFTON PL,-76.1166666336869,43.0642871120478
178,2018-01-02T02:14:36.000Z,210 CLIFTON PL,-76.1166022336178,43.063616611927
178,2018-01-02T02:14:53.000Z,210 CLIFTON PL,-76.1165766336039,43.0635392119138
178,2018-01-02T02:14:55.000Z,210 CLIFTON PL,-76.1165866336097,43.06357471192
178,2018-01-02T02:15:25.000Z,195 CLIFTON PL & MELROSE AVE,-76.1165332336581,43.0644881120898
178,2018-01-02T02:15:49.000Z,186 SHOTWELL PK & MELROSE AVE,-76.1154777333251,43.0646222121553
178,2018-01-02T02:15:53.000Z,186 SHOTWELL PK & MELROSE AVE,-76.1155921333663,43.0646776121611
178,2018-01-02T02:16:52.000Z,190-92 COOK AVE & MELROSE AVE,-76.1188967344218,43.0644419119899
178,2018-01-02T02:17:40.000Z,1244 TEALL AVE & MELROSE AVE,-76.1224777355746,43.0643101118271
178,2018-01-02T02:17:48.000Z,1666 JAMES ST & TEALL AVE,-76.1225941356162,43.0643634118324
178,2018-01-02T02:17:55.000Z,1700 JAMES ST & TEALL AVE,-76.1226224356528,43.0647441119013
178,2018-01-02T02:17:58.000Z,1700 JAMES ST & TEALL AVE,-76.1226284356598,43.0648151119141
178,2018-01-02T02:18:31.000Z,1683 JAMES ST & TEALL AVE,-76.1227339357045,43.0649607119368
178,2018-01-02T02:18:46.000Z,1660 JAMES ST,-76.1237216359963,43.0645609118251
178,2018-01-02T02:19:10.000Z,1646 JAMES ST,-76.124236236147,43.0643346117636
178,2018-01-02T02:19:12.000Z,1646 JAMES ST,-76.124278736159,43.0643086117572
178,2018-01-02T02:19:36.000Z,1646 JAMES ST,-76.1243824361897,43.0642677117456
178,2018-01-02T02:19:38.000Z,1646 JAMES ST,-76.1243354361756,43.0642837117504
178,2018-01-02T02:19:50.000Z,1646 JAMES ST,-76.1242829361605,43.0643114117575
178,2018-01-02T02:20:50.000Z,1646 JAMES ST,-76.1242929361621,43.064288911753
178,2018-01-02T02:21:00.000Z,1646 JAMES ST,-76.1244132361956,43.064210711734
178,2018-01-02T02:22:00.000Z,1111-29 JAMES ST,-76.130398637924,43.0612376109561
178,2018-01-02T02:22:02.000Z,1111-29 JAMES ST,-76.1304339379343,43.0612216109518
178,2018-01-02T02:22:15.000Z,1101 JAMES ST & DEWITT ST,-76.1310499381142,43.0609436108769
178,2018-01-02T02:22:19.000Z,1101 JAMES ST & DEWITT ST,-76.1312096381616,43.0608814108593
178,2018-01-02T02:22:37.000Z,1065 JAMES ST & DEWITT ST,-76.1317401383153,43.0606251107917
178,2018-01-02T02:23:10.000Z,995 JAMES ST & OAK ST,-76.1344127390905,43.0593469104534
178,2018-01-02T02:23:22.000Z,995 JAMES ST & OAK ST,-76.1345539391324,43.0592916104378
178,2018-01-02T02:24:22.000Z,815 JAMES ST TO WILLOW ST E,-76.140029940718,43.0566336097374
178,2018-01-02T02:24:46.000Z,807-09 LODI ST & WILLOW ST E,-76.1413137411545,43.0569101097385
178,2018-01-02T04:05:35.000Z,201 THURBER ST & STEVENS PL,-76.1359469366307,43.0182169028334
178,2018-01-01T17:31:59.000Z,420 WESTCOTT ST,-76.1195062330951,43.0432456080713
178,2018-01-02T04:43:42.000Z,1392 ERIE BLVD E SYRACUSE 13210,-76.1278187363079,43.0504146090673
178,2018-01-01T17:32:36.000Z,416 WESTCOTT ST,-76.1195634331211,43.0433496080881
178,2018-01-01T17:32:51.000Z,326 WESTCOTT ST & HAWTHORNE S,-76.1197429332243,43.043973908196
178,2018-01-01T17:33:32.000Z,101 HAWTHORNE ST & BASSETT ST,-76.121991733944,43.0438351080835
178,2018-01-01T17:33:57.000Z,619 BEECH ST S & BASSETT ST,-76.1220556338735,43.0425662078477
178,2018-01-01T17:34:27.000Z,519 BEECH ST S & CHERRY ST,-76.1237396344825,43.0434374079428
178,2018-01-01T17:35:27.000Z,501 OSTROM AVE,-76.1254496348404,43.0406969073729
178,2018-01-02T01:23:19.000Z,1115 GRANT BLVD,-76.1319099392389,43.0726852130004
178,2018-01-01T17:36:00.000Z,401 CLARENDON ST & ACKERMAN A,-76.1243137343526,43.0390376071118
178,2018-01-01T17:36:08.000Z,421 CLARENDON ST,-76.1239839342471,43.0390599071286
178,2018-01-01T17:36:26.000Z,,-76.1234776341008,43.0393096071941
178,2018-01-01T17:36:41.000Z,,-76.123387934117,43.0399391073133
178,2018-01-01T17:36:52.000Z,,-76.1235744341979,43.0402229073583
178,2018-01-01T17:37:07.000Z,,-76.1238777343143,43.0404741073927
178,2018-01-01T17:37:08.000Z,,-76.1239117343253,43.0404732073913
178,2018-01-01T17:37:17.000Z,,-76.1240836343667,43.0402729073478
178,2018-01-01T17:37:25.000Z,,-76.1237786342584,43.0401439073359
178,2018-01-01T17:37:35.000Z,,-76.1235437341766,43.0400654073305
178,2018-01-01T17:37:47.000Z,,-76.123288234076,43.0398192072951
178,2018-01-01T17:38:04.000Z,421 CLARENDON ST,-76.1237631341819,43.0391489071535
178,2018-01-01T17:38:20.000Z,613 ACKERMAN AVE SYRACUSE 13210,-76.1246412344644,43.0391156071135
178,2018-01-01T17:38:47.000Z,501 OSTROM AVE,-76.125584234813,43.0397091071861
178,2018-01-01T17:39:18.000Z,131 CLARENDON ST,-76.1271942352707,43.0388087069583
178,2018-01-01T17:39:30.000Z,,-76.1270311352599,43.0393944070723
178,2018-01-01T17:40:30.000Z,,-76.1265714353198,43.0423019076245
178,2018-01-01T17:40:42.000Z,,-76.126269135243,43.0425992076909
178,2018-01-01T17:41:41.000Z,,-76.1262272352336,43.0426571077031
178,2018-01-01T17:42:41.000Z,,-76.1262282352316,43.0426249076972
178,2018-01-01T17:43:41.000Z,,-76.1262212352284,43.042611907695
178,2018-01-01T17:44:41.000Z,,-76.1262392352355,43.0426296076976
178,2018-01-01T17:45:41.000Z,,-76.1262182352293,43.0426376076999
178,2018-01-01T17:46:10.000Z,,-76.1261672352155,43.042676407709
178,2018-01-01T17:46:55.000Z,519 BEECH ST S & CHERRY ST,-76.1238899345396,43.0435524079581
178,2018-01-01T17:47:06.000Z,519 BEECH ST S & CHERRY ST,-76.1236477344641,43.0435947079752
178,2018-01-01T17:47:12.000Z,519 BEECH ST S & CHERRY ST,-76.1235736344581,43.0438466080244
178,2018-01-01T17:47:37.000Z,156 MAPLE TERR TO MADISON,-76.1234002345147,43.0454154083194
178,2018-01-01T17:47:53.000Z,170 MAPLE TERR & BASSETT TO M,-76.1224829342365,43.0456862084047
178,2018-01-01T17:48:08.000Z,1801 GENESEE ST E & LEXINGTON,-76.1224131342666,43.0464206085424
178,2018-01-01T17:48:22.000Z,1901 GENESEE ST E & COLUMBUS A,-76.1217082340233,43.0462179085324
178,2018-01-01T17:48:39.000Z,1901 GENESEE ST E & COLUMBUS A,-76.1215172339596,43.0461944085355
178,2018-01-01T17:49:17.000Z,1700-02 FAYETTE ST E & COLUMBUS A,-76.1213609340516,43.0481782089061
178,2018-01-01T17:49:22.000Z,1701 FAYETTE ST E & COLUMBUS A,-76.1211847340005,43.0482629089285
178,2018-01-01T17:49:28.000Z,1705 FAYETTE ST E TO LOMBARD S,-76.1207267338519,43.0482641089465
178,2018-01-01T17:50:28.000Z,1961 FAYETTE ST E,-76.1150247319992,43.0482311091609
178,2018-01-01T17:50:42.000Z,1965 FAYETTE ST E & WESTMORELA,-76.1148434319427,43.0482629091738
178,2018-01-01T17:51:13.000Z,2016 ERIE BLVD E & WESTMORELAN,-76.1149939321785,43.0508634096459
178,2018-01-01T17:51:56.000Z,2016 ERIE BLVD E & WESTMORELAN,-76.1150209321938,43.0509549096617
178,2018-01-01T17:52:37.000Z,338 PEAT ST & CANAL ST,-76.1153451325322,43.054197610245
178,2018-01-01T17:52:43.000Z,1212 CANAL ST,-76.1149451324024,43.0541981102606
178,2018-01-01T17:53:11.000Z,1230 CANAL ST SYRACUSE 13210,-76.1119949314688,43.0545287104354
178,2018-01-01T17:53:51.000Z,1200 CANAL ST,-76.1090459305605,43.0552069106741
178,2018-01-01T17:53:56.000Z,1200 CANAL ST,-76.1089902305365,43.0551244106611
178,2018-01-01T17:54:03.000Z,1200 CANAL ST,-76.1092461306126,43.0550289106336
178,2018-01-01T17:54:07.000Z,1200 CANAL ST,-76.1093517306396,43.0549264106107
178,2018-01-01T17:54:11.000Z,1200 CANAL ST,-76.109221430594,43.0548807106074
178,2018-01-01T17:54:44.000Z,1275 CANAL ST SYRACUSE 13210,-76.1070187298802,43.0548957106953
178,2018-01-01T17:54:55.000Z,1273 CANAL ST SYRACUSE 13210,-76.1073059300063,43.0553536107683
178,2018-01-01T17:54:59.000Z,1273 CANAL ST SYRACUSE 13210,-76.1074431300495,43.0553349107596
178,2018-01-01T17:55:02.000Z,1273 CANAL ST SYRACUSE 13210,-76.1074447300541,43.0553912107699
178,2018-01-01T17:55:30.000Z,1263 CANAL ST SYRACUSE 13210,-76.1084329303459,43.0549896106579
178,2018-01-01T17:55:33.000Z,1265 CANAL ST SYRACUSE 13210,-76.1083011303089,43.0550701106778
178,2018-01-01T17:55:34.000Z,1263 CANAL ST SYRACUSE 13210,-76.1083196303149,43.0550692106769
178,2018-01-01T17:55:46.000Z,1265 CANAL ST SYRACUSE 13210,-76.1081542302691,43.0551784107033
